"user_id","post_id","content","post_date"
"745","672","I'm content","2023-04-21"
"6","673","I'm feeling dejected","2023-04-21"
"189","674","I am nervous","2023-04-21"
"678","675","I'm feeling pessimistic","2023-04-21"
"456","676","I'm serene","2023-04-21"
"577","677","I feel lonely","2023-04-21"
"52","678","I feel optimistic","2023-04-21"
"68","679","I feel determined","2023-04-21"
"21","680","I am introspective","2023-04-21"
"978","681","I'm feeling thrilled","2023-04-22"
"234","682","I've gotten serene","2023-04-22"
"42","683","I am optimistic","2023-04-22"
"813","684","I'm feeling confident","2023-04-22"
"640","685","I'm feeling content","2023-04-22"
"733","686","I feel pessimistic","2023-04-22"
"44","687","I'm melancholic","2023-04-22"
"989","688","I am annoyed","2023-04-22"
"978","689","I've gotten overwhelmed","2023-04-22"
"281","690","I've gotten elated","2023-04-23"
"76","691","I've been optimistic","2023-04-23"
"564","692","I've been happy","2023-04-23"
"22","693","I've gotten calm","2023-04-23"
"287","694","I'm feeling satisfied","2023-04-23"
"57","695","I've gotten annoyed","2023-04-23"
"560","696","I've gotten rejuvenated","2023-04-23"
"42","697","I am sad","2023-04-23"
"23","698","I've been disillusioned","2023-04-23"
"182","699","I feel spontaneous","2023-04-24"
"52","700","I'm feeling inspired","2023-04-24"
"33","701","I feel annoyed","2023-04-24"
"72","702","I am calm","2023-04-24"
"979","703","I feel angry","2023-04-24"
"63","704","I've been introspective","2023-04-24"
"91","705","I've been thrilled","2023-04-24"
"128","706","I feel sad","2023-04-24"
"41","707","I feel happy","2023-04-24"
"649","708","I'm feeling energetic","2023-04-25"
"756","709","I've been curious","2023-04-25"
"1000","710","I've gotten satisfied","2023-04-25"
"20","711","I feel bored","2023-04-25"
"179","712","I'm feeling fired up","2023-04-25"
"85","713","I've gotten grateful","2023-04-25"
"676","714","I've gotten astonished","2023-04-25"
"43","715","I feel spontaneous","2023-04-25"
"86","716","I feel grateful","2023-04-25"
"856","717","I am lazy","2023-04-26"
"129","718","I've gotten curious","2023-04-26"
"52","719","I've been confident","2023-04-26"
"34","720","I've gotten elated","2023-04-26"
"90","721","I'm serene","2023-04-26"
"230","722","I'm pessimistic","2023-04-26"
"542","723","I'm grateful","2023-04-26"
"40","724","I am apprehensive","2023-04-26"
"718","725","I've gotten bored","2023-04-26"
"604","726","I feel frustrated","2023-04-26"
"193","727","I am confident","2023-04-27"
"1008","728","I'm feeling melancholic","2023-04-27"
"298","729","I've gotten disappointed","2023-04-27"
"74","730","I've gotten confident","2023-04-27"
"19","731","I've been annoyed","2023-04-27"
"68","732","I am frustrated","2023-04-27"
"76","733","I'm rejuvenated","2023-04-27"
"900","734","I'm determined","2023-04-27"
"61","735","I'm feeling elated","2023-04-27"
"42","736","I've gotten grateful","2023-04-27"
"41","737","I've gotten pumped","2023-04-28"
"403","738","I feel stressed","2023-04-28"
"168","739","I've been worried","2023-04-28"
"7","740","I'm feeling confident","2023-04-28"
"41","741","I'm feeling hopeful","2023-04-28"
"14","742","I've been joyful","2023-04-28"
"54","743","I am stressed","2023-04-28"
"25","744","I'm feeling spontaneous","2023-04-28"
"849","745","I am grateful","2023-04-28"
"47","746","I've gotten nervous","2023-04-28"
"237","747","I've gotten calm","2023-04-29"
"69","748","I've been fired up","2023-04-29"
"8","749","I am worried","2023-04-29"
"23","750","I'm feeling bored","2023-04-29"
"214","751","I've been spontaneous","2023-04-29"
"687","752","I am amused","2023-04-29"
"851","753","I'm feeling tired","2023-04-29"
"2","754","I'm feeling pessimistic","2023-04-29"
"88","755","I feel angry","2023-04-29"
"82","756","I'm energetic","2023-04-29"
"87","757","I feel eager","2023-04-30"
"275","758","I'm feeling calm","2023-04-30"
"42","759","I feel stressed","2023-04-30"
"53","760","I've gotten tired","2023-04-30"
"284","761","I've been determined","2023-04-30"
"905","762","I've been overwhelmed","2023-04-30"
"7","763","I've been rejuvenated","2023-04-30"
"56","764","I've gotten energetic","2023-04-30"
"263","765","I feel rejuvenated","2023-04-30"
"61","766","I feel overwhelmed","2023-04-30"
"84","767","I feel confident","2023-05-01"
"220","768","I'm feeling disgusted","2023-05-01"
"782","769","I've been peaceful","2023-05-01"
"850","770","I feel itchy","2023-05-01"
"139","771","I am astonished","2023-05-01"
"22","772","I've been melancholic","2023-05-01"
"63","773","I've been inspired","2023-05-01"
"129","774","I feel sad","2023-05-01"
"642","775","I've been restless","2023-05-01"
"71","776","I feel curious","2023-05-01"
"682","777","I've gotten energetic","2023-05-02"
"270","778","I've been restless","2023-05-02"
"273","779","I've been energetic","2023-05-02"
"14","780","I feel lazy","2023-05-02"
"28","781","I'm confident","2023-05-02"
"55","782","I've been elated","2023-05-02"
"64","783","I've gotten sad","2023-05-02"
"227","784","I am introspective","2023-05-02"
"11","785","I'm feeling sympathetic","2023-05-02"
"34","786","I am disgusted","2023-05-02"
"37","787","I'm feeling spontaneous","2023-05-03"
"5","788","I'm feeling astonished","2023-05-03"
"308","789","I am bored","2023-05-03"
"79","790","I've been stressed","2023-05-03"
"509","791","I've been satisfied","2023-05-03"
"23","792","I feel introspective","2023-05-03"
"905","793","I've been confident","2023-05-03"
"69","794","I'm curious","2023-05-03"
"811","795","I'm disgusted","2023-05-03"
"322","796","I'm determined","2023-05-03"
"975","797","I'm feeling eager","2023-05-04"
"677","798","I'm feeling itchy","2023-05-04"
"1","799","I am annoyed","2023-05-04"
"17","800","I feel eager","2023-05-04"
"781","801","I feel overwhelmed","2023-05-04"
"207","802","I am pessimistic","2023-05-04"
"3","803","I've gotten fired up","2023-05-04"
"3","804","I've gotten lazy","2023-05-04"
"7","805","I've been confident","2023-05-04"
"26","806","I am elated","2023-05-04"
"348","807","I'm feeling sympathetic","2023-05-05"
"891","808","I've gotten restless","2023-05-05"
"22","809","I am amused","2023-05-05"
"626","810","I'm stressed","2023-05-05"
"471","811","I've been thrilled","2023-05-05"
"66","812","I've been annoyed","2023-05-05"
"147","813","I am dejected","2023-05-05"
"42","814","I am rejuvenated","2023-05-05"
"946","815","I've gotten peaceful","2023-05-05"
"154","816","I'm feeling eager","2023-05-05"
"25","817","I am disillusioned","2023-05-06"
"27","818","I'm stressed","2023-05-06"
"48","819","I've been disappointed","2023-05-06"
"62","820","I am thrilled","2023-05-06"
"88","821","I'm lonely","2023-05-06"
"84","822","I feel stressed","2023-05-06"
"72","823","I'm dejected","2023-05-06"
"78","824","I've gotten itchy","2023-05-06"
"71","825","I've gotten angry","2023-05-06"
"180","826","I'm feeling spontaneous","2023-05-06"
"63","827","I'm curious","2023-05-06"
"984","828","I feel confident","2023-05-07"
"399","829","I'm feeling annoyed","2023-05-07"
"657","830","I've been curious","2023-05-07"
"77","831","I've gotten energetic","2023-05-07"
"734","832","I'm feeling disgusted","2023-05-07"
"148","833","I've gotten spontaneous","2023-05-07"
"83","834","I am pessimistic","2023-05-07"
"134","835","I feel tired","2023-05-07"
"542","836","I'm dejected","2023-05-07"
"11","837","I feel energetic","2023-05-07"
"599","838","I'm satisfied","2023-05-07"
"954","839","I'm annoyed","2023-05-08"
"298","840","I'm feeling frustrated","2023-05-08"
"137","841","I'm euphoric","2023-05-08"
"48","842","I'm feeling eager","2023-05-08"
"2","843","I've gotten introspective","2023-05-08"
"140","844","I've been pessimistic","2023-05-08"
"633","845","I feel stressed","2023-05-08"
"77","846","I am euphoric","2023-05-08"
"113","847","I'm restless","2023-05-08"
"487","848","I've gotten serene","2023-05-08"
"63","849","I've gotten joyful","2023-05-08"
"79","850","I am confident","2023-05-09"
"139","851","I'm feeling bored","2023-05-09"
"176","852","I'm feeling energetic","2023-05-09"
"53","853","I'm feeling worried","2023-05-09"
"64","854","I've gotten frustrated","2023-05-09"
"806","855","I am stressed","2023-05-09"
"28","856","I've been satisfied","2023-05-09"
"86","857","I feel satisfied","2023-05-09"
"59","858","I'm feeling energetic","2023-05-09"
"800","859","I've gotten elated","2023-05-09"
"998","860","I am astonished","2023-05-09"
"78","861","I am content","2023-05-10"
"72","862","I'm feeling astonished","2023-05-10"
"232","863","I feel pessimistic","2023-05-10"
"271","864","I feel serene","2023-05-10"
"861","865","I'm feeling disgusted","2023-05-10"
"328","866","I'm feeling pumped","2023-05-10"
"133","867","I am pumped","2023-05-10"
"24","868","I'm feeling energetic","2023-05-10"
"53","869","I'm feeling sad","2023-05-10"
"29","870","I've gotten eager","2023-05-10"
"245","871","I've gotten energetic","2023-05-10"
"729","872","I feel excited","2023-05-11"
"21","873","I'm confident","2023-05-11"
"33","874","I am disappointed","2023-05-11"
"101","875","I am worried","2023-05-11"
"89","876","I feel content","2023-05-11"
"26","877","I've gotten frustrated","2023-05-11"
"790","878","I feel angry","2023-05-11"
"60","879","I feel confident","2023-05-11"
"889","880","I feel disgusted","2023-05-11"
"22","881","I'm content","2023-05-11"
"377","882","I'm feeling calm","2023-05-11"
"1014","883","I'm feeling disgusted","2023-05-12"
"4","884","I've gotten excited","2023-05-12"
"25","885","I am introspective","2023-05-12"
"292","886","I'm feeling determined","2023-05-12"
"76","887","I'm happy","2023-05-12"
"77","888","I feel serene","2023-05-12"
"156","889","I feel rejuvenated","2023-05-12"
"28","890","I'm happy","2023-05-12"
"91","891","I feel rejuvenated","2023-05-12"
"83","892","I am hopeful","2023-05-12"
"4","893","I'm feeling optimistic","2023-05-12"
"85","894","I feel stressed","2023-05-13"
"169","895","I feel lazy","2023-05-13"
"874","896","I'm introspective","2023-05-13"
"949","897","I've been fired up","2023-05-13"
"77","898","I've gotten introspective","2023-05-13"
"42","899","I'm angry","2023-05-13"
"110","900","I'm feeling spontaneous","2023-05-13"
"150","901","I've gotten tired","2023-05-13"
"81","902","I've gotten energetic","2023-05-13"
"997","903","I am inspired","2023-05-13"
"8","904","I've gotten determined","2023-05-13"
"10","905","I'm feeling satisfied","2023-05-14"
"20","906","I've gotten grateful","2023-05-14"
"65","907","I am excited","2023-05-14"
"88","908","I'm feeling euphoric","2023-05-14"
"242","909","I've been curious","2023-05-14"
"747","910","I feel frustrated","2023-05-14"
"52","911","I'm feeling joyful","2023-05-14"
"477","912","I've been frustrated","2023-05-14"
"63","913","I'm introspective","2023-05-14"
"712","914","I feel impatient","2023-05-14"
"191","915","I've gotten fired up","2023-05-14"
"670","916","I feel spontaneous","2023-05-15"
"79","917","I've been spontaneous","2023-05-15"
"976","918","I'm feeling sad","2023-05-15"
"46","919","I feel inspired","2023-05-15"
"70","920","I've gotten spontaneous","2023-05-15"
"220","921","I am dejected","2023-05-15"
"37","922","I've gotten determined","2023-05-15"
"659","923","I've gotten frustrated","2023-05-15"
"39","924","I am optimistic","2023-05-15"
"807","925","I'm feeling apprehensive","2023-05-15"
"809","926","I'm feeling sympathetic","2023-05-15"
"107","927","I'm feeling energetic","2023-05-16"
"46","928","I've been lonely","2023-05-16"
"826","929","I'm feeling calm","2023-05-16"
"15","930","I am excited","2023-05-16"
"865","931","I am nervous","2023-05-16"
"63","932","I've been euphoric","2023-05-16"
"976","933","I've gotten angry","2023-05-16"
"389","934","I feel optimistic","2023-05-16"
"58","935","I'm feeling apprehensive","2023-05-16"
"224","936","I'm angry","2023-05-16"
"69","937","I've gotten peaceful","2023-05-16"
"82","938","I've gotten relaxed","2023-05-16"
"503","939","I am impatient","2023-05-17"
"236","940","I've gotten grateful","2023-05-17"
"610","941","I've gotten stressed","2023-05-17"
"50","942","I am introspective","2023-05-17"
"100","943","I feel relaxed","2023-05-17"
"770","944","I've gotten inspired","2023-05-17"
"145","945","I am disgusted","2023-05-17"
"40","946","I feel introspective","2023-05-17"
"187","947","I've been melancholic","2023-05-17"
"80","948","I'm impatient","2023-05-17"
"10","949","I feel fired up","2023-05-17"
"511","950","I'm elated","2023-05-17"
"564","951","I am apprehensive","2023-05-18"
"50","952","I'm content","2023-05-18"
"81","953","I am determined","2023-05-18"
"53","954","I've been grateful","2023-05-18"
"217","955","I've gotten tired","2023-05-18"
"40","956","I've gotten annoyed","2023-05-18"
"265","957","I feel melancholic","2023-05-18"
"37","958","I'm feeling itchy","2023-05-18"
"38","959","I've been amused","2023-05-18"
"18","960","I've gotten tired","2023-05-18"
"84","961","I feel worried","2023-05-18"
"268","962","I feel annoyed","2023-05-18"
"53","963","I've gotten sad","2023-05-19"
"50","964","I'm elated","2023-05-19"
"774","965","I feel determined","2023-05-19"
"282","966","I've gotten fired up","2023-05-19"
"285","967","I'm inspired","2023-05-19"
"73","968","I've gotten inspired","2023-05-19"
"354","969","I'm apprehensive","2023-05-19"
"43","970","I've been determined","2023-05-19"
"622","971","I feel sad","2023-05-19"
"268","972","I've been restless","2023-05-19"
"78","973","I'm feeling happy","2023-05-19"
"466","974","I've gotten tired","2023-05-19"
"791","975","I feel introspective","2023-05-20"
"866","976","I'm feeling lonely","2023-05-20"
"144","977","I feel frustrated","2023-05-20"
"36","978","I've gotten eager","2023-05-20"
"21","979","I am melancholic","2023-05-20"
"794","980","I've been rejuvenated","2023-05-20"
"474","981","I am curious","2023-05-20"
"74","982","I'm feeling disillusioned","2023-05-20"
"609","983","I am energetic","2023-05-20"
"124","984","I've been pessimistic","2023-05-20"
"259","985","I've gotten itchy","2023-05-20"
"977","986","I've been apprehensive","2023-05-20"
"418","987","I've gotten pessimistic","2023-05-21"
"47","988","I've gotten fired up","2023-05-21"
"59","989","I've been determined","2023-05-21"
"44","990","I am angry","2023-05-21"
"465","991","I'm energetic","2023-05-21"
"257","992","I'm feeling satisfied","2023-05-21"
"238","993","I feel curious","2023-05-21"
"26","994","I'm feeling astonished","2023-05-21"
"614","995","I'm feeling tired","2023-05-21"
"513","996","I've been determined","2023-05-21"
"249","997","I'm feeling satisfied","2023-05-21"
"986","998","I'm feeling angry","2023-05-21"
"34","999","I feel grateful","2023-05-22"
"118","1000","I've gotten content","2023-05-22"
"769","1001","I feel optimistic","2023-05-22"
"510","1002","I've gotten nervous","2023-05-22"
"5","1003","I feel joyful","2023-05-22"
"23","1004","I've gotten nervous","2023-05-22"
"234","1005","I've gotten lonely","2023-05-22"
"35","1006","I'm disappointed","2023-05-22"
"322","1007","I've gotten lazy","2023-05-22"
"28","1008","I'm disgusted","2023-05-22"
"21","1009","I've gotten elated","2023-05-22"
"61","1010","I'm feeling serene","2023-05-22"
"134","1011","I'm worried","2023-05-23"
"90","1012","I feel tired","2023-05-23"
"90","1013","I'm apprehensive","2023-05-23"
"66","1014","I've gotten melancholic","2023-05-23"
"58","1015","I'm feeling determined","2023-05-23"
"140","1016","I feel satisfied","2023-05-23"
"277","1017","I've been melancholic","2023-05-23"
"182","1018","I'm bored","2023-05-23"
"53","1019","I feel disgusted","2023-05-23"
"141","1020","I've gotten nervous","2023-05-23"
"262","1021","I feel impatient","2023-05-23"
"59","1022","I am optimistic","2023-05-23"
"47","1023","I've gotten bored","2023-05-24"
"251","1024","I'm feeling pessimistic","2023-05-24"
"933","1025","I feel relaxed","2023-05-24"
"26","1026","I'm feeling satisfied","2023-05-24"
"214","1027","I am excited","2023-05-24"
